Year,State,County,Deaths,Population,CrudeRate
2019,Missouri,"Gasconade County, MO",166,14706,1128.8
2019,Missouri,"Gentry County, MO",69,6571,1050.1
2019,Missouri,"Greene County, MO",2296,293086,783.4
2019,Missouri,"Grundy County, MO",103,9850,1045.7
2019,Missouri,"Harrison County, MO",88,8352,1053.6
2019,Missouri,"Henry County, MO",240,21824,1099.7
2019,Missouri,"Hickory County, MO",120,9544,1257.3
2019,Missouri,"Holt County, MO",49,4403,1112.9
2019,Missouri,"Howard County, MO",77,10001,769.9
2019,Missouri,"Howell County, MO",416,40117,1037
2019,Missouri,"Iron County, MO",130,10125,1284
2019,Missouri,"Jackson County, MO",4870,703011,692.7
2019,Missouri,"Jasper County, MO",1000,121328,824.2
2019,Missouri,"Jefferson County, MO",1617,225081,718.4
2019,Missouri,"Johnson County, MO",349,54062,645.6
2019,Missouri,"Knox County, MO",32,3959,808.3
2019,Missouri,"Laclede County, MO",357,35723,999.4
2019,Missouri,"Lafayette County, MO",280,32708,856.1
2019,Missouri,"Lawrence County, MO",416,38355,1084.6
2019,Missouri,"Lewis County, MO",91,9776,930.9
2019,Missouri,"Lincoln County, MO",386,59013,654.1
2019,Missouri,"Linn County, MO",123,11920,1031.9
2019,Missouri,"Livingston County, MO",154,15227,1011.4
2019,Missouri,"McDonald County, MO",198,22837,867
2019,Missouri,"Macon County, MO",174,15117,1151
2019,Missouri,"Madison County, MO",124,12088,1025.8
2019,Missouri,"Maries County, MO",92,8697,1057.8
2019,Missouri,"Marion County, MO",283,28530,991.9
2019,Missouri,"Mercer County, MO",31,3617,857.1
2019,Missouri,"Miller County, MO",229,25619,893.9
2019,Missouri,"Mississippi County, MO",148,13180,1122.9
2019,Missouri,"Moniteau County, MO",132,16132,818.2
2019,Missouri,"Monroe County, MO",104,8644,1203.1
2019,Missouri,"Montgomery County, MO",164,11551,1419.8
2019,Missouri,"Morgan County, MO",238,20627,1153.8
2019,Missouri,"New Madrid County, MO",203,17076,1188.8
2019,Missouri,"Newton County, MO",529,58236,908.4
2019,Missouri,"Nodaway County, MO",151,22092,683.5
2019,Missouri,"Oregon County, MO",100,10529,949.8
2019,Missouri,"Osage County, MO",97,13615,712.4
2019,Missouri,"Ozark County, MO",92,9174,1002.8
2019,Missouri,"Pemiscot County, MO",181,15805,1145.2
2019,Missouri,"Perry County, MO",166,19136,867.5
2019,Missouri,"Pettis County, MO",361,42339,852.6
2019,Missouri,"Phelps County, MO",379,44573,850.3
2019,Missouri,"Pike County, MO",162,18302,885.1
2019,Missouri,"Platte County, MO",567,104418,543
2019,Missouri,"Polk County, MO",301,32149,936.3
2019,Missouri,"Pulaski County, MO",266,52607,505.6
2019,Missouri,"Putnam County, MO",71,4696,1511.9
2019,Missouri,"Ralls County, MO",82,10309,795.4
2019,Missouri,"Randolph County, MO",236,24748,953.6
2019,Missouri,"Ray County, MO",195,23018,847.2
2019,Missouri,"Reynolds County, MO",86,6270,1371.6
2019,Missouri,"Ripley County, MO",155,13288,1166.5
2019,Missouri,"St. Charles County, MO",2404,402022,598
2019,Missouri,"St. Clair County, MO",118,9397,1255.7
2019,Missouri,"Ste. Genevieve County, MO",149,17894,832.7
2019,Missouri,"St. Francois County, MO",636,67215,946.2
2019,Missouri,"St. Louis County, MO",8035,994205,808.2
2019,Missouri,"Saline County, MO",216,22761,949
2019,Missouri,"Schuyler County, MO",37,4660,794
2019,Missouri,"Scotland County, MO",36,4902,734.4
2019,Missouri,"Scott County, MO",374,38280,977
2019,Missouri,"Shannon County, MO",99,8166,1212.3
2019,Missouri,"Shelby County, MO",65,5930,1096.1
2019,Missouri,"Stoddard County, MO",334,29025,1150.7
2019,Missouri,"Stone County, MO",331,31952,1035.9
2019,Missouri,"Sullivan County, MO",46,6089,755.5
2019,Missouri,"Taney County, MO",498,55928,890.4
2019,Missouri,"Texas County, MO",263,25398,1035.5
2019,Missouri,"Vernon County, MO",194,20563,943.4
2019,Missouri,"Warren County, MO",212,35649,594.7
2019,Missouri,"Washington County, MO",240,24730,970.5
2019,Missouri,"Wayne County, MO",121,12873,940
2019,Missouri,"Webster County, MO",275,39592,694.6
2019,Missouri,"Worth County, MO",23,2013,1142.6
2019,Missouri,"Wright County, MO",199,18289,1088.1
2019,Missouri,"St. Louis city, MO",2080,300576,692
2019,Montana,"Beaverhead County, MT",69,9453,729.9
2019,Montana,"Big Horn County, MT",92,13319,690.7
2019,Montana,"Blaine County, MT",54,6681,808.3
2019,Montana,"Broadwater County, MT",42,6237,673.4
2019,Montana,"Carbon County, MT",82,10725,764.6
2019,Montana,"Cascade County, MT",626,81366,769.4
2019,Montana,"Chouteau County, MT",38,5635,674.4
2019,Montana,"Custer County, MT",109,11402,956
2019,Montana,"Daniels County, MT",15,1690,Unreliable
2019,Montana,"Dawson County, MT",56,8613,650.2
2019,Montana,"Deer Lodge County, MT",90,9140,984.7
2019,Montana,"Fallon County, MT",24,2846,843.3
2019,Montana,"Fergus County, MT",125,11050,1131.2
2019,Montana,"Flathead County, MT",727,103806,700.3
2019,Montana,"Gallatin County, MT",451,114434,394.1
2019,Montana,"Glacier County, MT",77,13753,559.9
2019,Montana,"Granite County, MT",21,3379,621.5
2019,Montana,"Hill County, MT",119,16484,721.9
2019,Montana,"Jefferson County, MT",80,12221,654.6
2019,Montana,"Judith Basin County, MT",21,2007,1046.3
2019,Montana,"Lake County, MT",248,30458,814.2
2019,Montana,"Lewis and Clark County, MT",530,69432,763.3
2019,Montana,"Liberty County, MT",10,2337,Unreliable
2019,Montana,"Lincoln County, MT",208,19980,1041
2019,Montana,"McCone County, MT",15,1664,Unreliable
2019,Montana,"Madison County, MT",90,8600,1046.5
2019,Montana,"Meagher County, MT",20,1862,1074.1
2019,Montana,"Mineral County, MT",39,4397,887
2019,Montana,"Missoula County, MT",674,119600,563.5
2019,Montana,"Musselshell County, MT",35,4633,755.5
2019,Montana,"Park County, MT",123,16606,740.7
2019,Montana,"Phillips County, MT",56,3954,1416.3
2019,Montana,"Pondera County, MT",58,5911,981.2
2019,Montana,"Powder River County, MT",18,1682,Unreliable
2019,Montana,"Powell County, MT",63,6890,914.4
2019,Montana,"Prairie County, MT",19,1077,Unreliable
2019,Montana,"Ravalli County, MT",406,43806,926.8
2019,Montana,"Richland County, MT",65,10803,601.7
2019,Montana,"Roosevelt County, MT",84,11004,763.4
2019,Montana,"Rosebud County, MT",56,8937,626.6
2019,Montana,"Sanders County, MT",134,12113,1106.2
2019,Montana,"Sheridan County, MT",40,3309,1208.8
2019,Montana,"Silver Bow County, MT",322,34915,922.2
2019,Montana,"Stillwater County, MT",59,9642,611.9
2019,Montana,"Sweet Grass County, MT",29,3737,776
2019,Montana,"Teton County, MT",55,6147,894.7
2019,Montana,"Toole County, MT",37,4736,781.2
2019,Montana,"Valley County, MT",77,7396,1041.1
2019,Montana,"Wheatland County, MT",21,2126,987.8
2019,Montana,"Wibaux County, MT",12,969,Unreliable
2019,Montana,"Yellowstone County, MT",1185,161300,734.7
2019,Nebraska,"Adams County, NE",245,31363,781.2
2019,Nebraska,"Antelope County, NE",35,6298,555.7
2019,Nebraska,"Boone County, NE",51,5192,982.3
2019,Nebraska,"Box Butte County, NE",97,10783,899.6
2019,Nebraska,"Boyd County, NE",37,1919,1928.1
2019,Nebraska,"Brown County, NE",31,2955,1049.1
2019,Nebraska,"Buffalo County, NE",312,49659,628.3
2019,Nebraska,"Burt County, NE",83,6459,1285
2019,Nebraska,"Butler County, NE",95,8016,1185.1
2019,Nebraska,"Cass County, NE",172,26248,655.3
2019,Nebraska,"Cedar County, NE",80,8402,952.2
2019,Nebraska,"Chase County, NE",47,3924,1197.8
2019,Nebraska,"Cherry County, NE",44,5689,773.4
2019,Nebraska,"Cheyenne County, NE",71,8910,796.9
2019,Nebraska,"Clay County, NE",55,6203,886.7
2019,Nebraska,"Colfax County, NE",50,10709,466.9
2019,Nebraska,"Cuming County, NE",97,8846,1096.5
2019,Nebraska,"Custer County, NE",82,10777,760.9
2019,Nebraska,"Dakota County, NE",118,20026,589.2
2019,Nebraska,"Dawes County, NE",71,8589,826.6
2019,Nebraska,"Dawson County, NE",181,23595,767.1
2019,Nebraska,"Deuel County, NE",12,1794,Unreliable
2019,Nebraska,"Dixon County, NE",44,5636,780.7
2019,Nebraska,"Dodge County, NE",343,36565,938.1
2019,Nebraska,"Douglas County, NE",3226,571327,564.7
2019,Nebraska,"Dundy County, NE",16,1693,Unreliable
2019,Nebraska,"Fillmore County, NE",70,5462,1281.6
2019,Nebraska,"Franklin County, NE",37,2979,1242
2019,Nebraska,"Frontier County, NE",17,2627,Unreliable
2019,Nebraska,"Furnas County, NE",48,4676,1026.5
2019,Nebraska,"Gage County, NE",212,21513,985.5
2019,Nebraska,"Garden County, NE",29,1837,1578.7
2019,Nebraska,"Garfield County, NE",22,1969,1117.3
2019,Nebraska,"Gosper County, NE",21,1990,1055.3
2019,Nebraska,"Greeley County, NE",23,2356,976.2
2019,Nebraska,"Hall County, NE",426,61353,694.3
2019,Nebraska,"Hamilton County, NE",66,9324,707.9
2019,Nebraska,"Harlan County, NE",27,3380,798.8
2019,Nebraska,"Hitchcock County, NE",34,2762,1231
2019,Nebraska,"Holt County, NE",88,10067,874.1
2019,Nebraska,"Hooker County, NE",14,682,Unreliable
2019,Nebraska,"Howard County, NE",68,6445,1055.1
2019,Nebraska,"Jefferson County, NE",95,7046,1348.3
2019,Nebraska,"Johnson County, NE",52,5071,1025.4
2019,Nebraska,"Kearney County, NE",53,6495,816
2019,Nebraska,"Keith County, NE",78,8034,970.9
2019,Nebraska,"Kimball County, NE",54,3632,1486.8
2019,Nebraska,"Knox County, NE",81,8332,972.2
2019,Nebraska,"Lancaster County, NE",1764,319090,552.8
2019,Nebraska,"Lincoln County, NE",339,34914,971
2019,Nebraska,"Loup County, NE",12,664,Unreliable
2019,Nebraska,"Madison County, NE",279,35099,794.9
2019,Nebraska,"Merrick County, NE",67,7755,864
2019,Nebraska,"Morrill County, NE",46,4642,991
2019,Nebraska,"Nance County, NE",54,3519,1534.5
2019,Nebraska,"Nemaha County, NE",71,6972,1018.4
2019,Nebraska,"Nuckolls County, NE",48,4148,1157.2
2019,Nebraska,"Otoe County, NE",140,16012,874.3
2019,Nebraska,"Pawnee County, NE",30,2613,1148.1
2019,Nebraska,"Perkins County, NE",30,2891,1037.7
2019,Nebraska,"Phelps County, NE",84,9034,929.8
2019,Nebraska,"Pierce County, NE",55,7148,769.4
2019,Nebraska,"Platte County, NE",242,33470,723
2019,Nebraska,"Polk County, NE",46,5213,882.4
2019,Nebraska,"Red Willow County, NE",102,10724,951.1
2019,Nebraska,"Richardson County, NE",87,7865,1106.2
2019,Nebraska,"Rock County, NE",14,1357,Unreliable
2019,Nebraska,"Saline County, NE",100,14224,703
2019,Nebraska,"Sarpy County, NE",835,187196,446.1
2019,Nebraska,"Saunders County, NE",174,21578,806.4
2019,Nebraska,"Scotts Bluff County, NE",327,35618,918.1
2019,Nebraska,"Seward County, NE",108,17284,624.9
2019,Nebraska,"Sheridan County, NE",62,5246,1181.9
2019,Nebraska,"Sherman County, NE",36,3001,1199.6
2019,Nebraska,"Stanton County, NE",35,5920,591.2
2019,Nebraska,"Thayer County, NE",69,5003,1379.2
2019,Nebraska,"Thurston County, NE",73,7224,1010.5
2019,Nebraska,"Valley County, NE",49,4158,1178.5
2019,Nebraska,"Washington County, NE",134,20729,646.4
2019,Nebraska,"Wayne County, NE",50,9385,532.8
2019,Nebraska,"Webster County, NE",44,3487,1261.8
2019,Nebraska,"York County, NE",110,13679,804.2
2019,Nevada,"Churchill County, NV",222,24909,891.2
2019,Nevada,"Clark County, NV",13775,2266715,607.7
2019,Nevada,"Douglas County, NV",420,48905,858.8
2019,Nevada,"Elko County, NV",213,52778,403.6
2019,Nevada,"Eureka County, NV",13,2029,Unreliable
2019,Nevada,"Humboldt County, NV",89,16831,528.8
2019,Nevada,"Lander County, NV",39,5532,705
2019,Nevada,"Lincoln County, NV",52,5183,1003.3
2019,Nevada,"Lyon County, NV",503,57510,874.6
2019,Nevada,"Mineral County, NV",65,4505,1442.8
2019,Nevada,"Nye County, NV",688,46523,1478.8
2019,Nevada,"Pershing County, NV",55,6725,817.8
2019,Nevada,"Storey County, NV",35,4123,848.9
2019,Nevada,"Washoe County, NV",2864,471519,607.4
2019,Nevada,"White Pine County, NV",70,9580,730.7
2019,Nevada,"Carson City, NV",605,55916,1082
2019,New Hampshire,"Belknap County, NH",594,61303,969
2019,New Hampshire,"Carroll County, NH",454,48910,928.2
2019,New Hampshire,"Cheshire County, NH",574,76085,754.4
2019,New Hampshire,"Coos County, NH",354,31563,1121.6
2019,New Hampshire,"Grafton County, NH",699,89886,777.7
2019,New Hampshire,"Hillsborough County, NH",2655,417025,636.7
2019,New Hampshire,"Merrimack County, NH",1085,151391,716.7
2019,New Hampshire,"Rockingham County, NH",2054,309769,663.1
2019,New Hampshire,"Strafford County, NH",920,130633,704.3
2019,New Hampshire,"Sullivan County, NH",368,43146,852.9
2019,New Jersey,"Atlantic County, NJ",2128,263670,807.1
2019,New Jersey,"Bergen County, NJ",5957,932202,639
2019,New Jersey,"Burlington County, NJ",3275,445349,735.4
2019,New Jersey,"Camden County, NJ",3724,506471,735.3
2019,New Jersey,"Cape May County, NJ",1022,92039,1110.4
2019,New Jersey,"Cumberland County, NJ",1246,149527,833.3
2019,New Jersey,"Essex County, NJ",4481,798975,560.8
2019,New Jersey,"Gloucester County, NJ",2125,291636,728.6
2019,New Jersey,"Hudson County, NJ",2899,672391,431.1
2019,New Jersey,"Hunterdon County, NJ",743,124371,597.4
2019,New Jersey,"Mercer County, NJ",2294,367430,624.3
2019,New Jersey,"Middlesex County, NJ",4695,825062,569
2019,New Jersey,"Monmouth County, NJ",4529,618795,731.9
2019,New Jersey,"Morris County, NJ",3108,491845,631.9
2019,New Jersey,"Ocean County, NJ",6090,607186,1003
2019,New Jersey,"Passaic County, NJ",2923,501826,582.5
2019,New Jersey,"Salem County, NJ",583,62385,934.5
2019,New Jersey,"Somerset County, NJ",1958,328934,595.3
2019,New Jersey,"Sussex County, NJ",1031,140488,733.9
2019,New Jersey,"Union County, NJ",3177,556341,571.1
2019,New Jersey,"Warren County, NJ",819,105267,778
2019,New Mexico,"Bernalillo County, NM",4191,679121,617.1
2019,New Mexico,"Catron County, NM",36,3527,1020.7
2019,New Mexico,"Chaves County, NM",453,64615,701.1
2019,New Mexico,"Cibola County, NM",184,26675,689.8
2019,New Mexico,"Colfax County, NM",108,11941,904.4
2019,New Mexico,"Curry County, NM",309,48954,631.2
2019,New Mexico,"DeBaca County, NM",17,1748,Unreliable
2019,New Mexico,"Dona Ana County, NM",1236,218195,566.5
2019,New Mexico,"Eddy County, NM",420,58460,718.4
2019,New Mexico,"Grant County, NM",298,26998,1103.8
2019,New Mexico,"Guadalupe County, NM",38,4300,883.7
2019,New Mexico,"Hidalgo County, NM",47,4198,1119.6
2019,New Mexico,"Lea County, NM",439,71070,617.7
2019,New Mexico,"Lincoln County, NM",174,19572,889
2019,New Mexico,"Los Alamos County, NM",95,19369,490.5
2019,New Mexico,"Luna County, NM",224,23709,944.8
2019,New Mexico,"McKinley County, NM",385,71367,539.5
2019,New Mexico,"Mora County, NM",36,4521,796.3
2019,New Mexico,"Otero County, NM",440,67490,651.9
2019,New Mexico,"Quay County, NM",88,8253,1066.3
2019,New Mexico,"Rio Arriba County, NM",262,38921,673.2
2019,New Mexico,"Roosevelt County, NM",123,18500,664.9
2019,New Mexico,"Sandoval County, NM",896,146748,610.6
2019,New Mexico,"San Juan County, NM",768,123958,619.6
2019,New Mexico,"San Miguel County, NM",197,27277,722.2
2019,New Mexico,"Santa Fe County, NM",927,150358,616.5
2019,New Mexico,"Sierra County, NM",170,10791,1575.4
2019,New Mexico,"Socorro County, NM",121,16637,727.3
2019,New Mexico,"Taos County, NM",210,32723,641.8
2019,New Mexico,"Torrance County, NM",126,15461,815
2019,New Mexico,"Union County, NM",36,4059,886.9
2019,New Mexico,"Valencia County, NM",523,76688,682
2019,New York,"Albany County, NY",2136,305506,699.2
2019,New York,"Allegany County, NY",387,46091,839.6
2019,New York,"Bronx County, NY",7656,1418207,539.8
2019,New York,"Broome County, NY",1681,190488,882.5
2019,New York,"Cattaraugus County, NY",650,76117,853.9
2019,New York,"Cayuga County, NY",594,76576,775.7
2019,New York,"Chautauqua County, NY",1123,126903,884.9
2019,New York,"Chemung County, NY",867,83456,1038.9
2019,New York,"Chenango County, NY",478,47207,1012.6
2019,New York,"Clinton County, NY",602,80485,748
2019,New York,"Columbia County, NY",534,59461,898.1
2019,New York,"Cortland County, NY",364,47581,765
2019,New York,"Delaware County, NY",469,44135,1062.6
2019,New York,"Dutchess County, NY",2044,294218,694.7
2019,New York,"Erie County, NY",7626,918702,830.1
2019,New York,"Essex County, NY",390,36885,1057.3
2019,New York,"Franklin County, NY",364,50022,727.7
2019,New York,"Fulton County, NY",510,53383,955.4
2019,New York,"Genesee County, NY",523,57280,913.1
2019,New York,"Greene County, NY",419,47188,887.9
2019,New York,"Hamilton County, NY",49,4416,1109.6
2019,New York,"Herkimer County, NY",523,61319,852.9
2019,New York,"Jefferson County, NY",732,109834,666.5
2019,New York,"Kings County, NY",12970,2559903,506.7
2019,New York,"Lewis County, NY",222,26296,844.2
2019,New York,"Livingston County, NY",497,62914,790
2019,New York,"Madison County, NY",471,70941,663.9
2019,New York,"Monroe County, NY",5254,741770,708.3
2019,New York,"Montgomery County, NY",437,49221,887.8
2019,New York,"Nassau County, NY",9112,1356924,671.5
2019,New York,"New York County, NY",7860,1628706,482.6
2019,New York,"Niagara County, NY",1919,209281,916.9
2019,New York,"Oneida County, NY",2065,228671,903
2019,New York,"Onondaga County, NY",3405,460528,739.4
2019,New York,"Ontario County, NY",836,109777,761.5
2019,New York,"Orange County, NY",2137,384940,555.2
2019,New York,"Orleans County, NY",353,40352,874.8
2019,New York,"Oswego County, NY",897,117124,765.9
2019,New York,"Otsego County, NY",492,59493,827
2019,New York,"Putnam County, NY",609,98320,619.4
2019,New York,"Queens County, NY",12032,2253858,533.8
2019,New York,"Rensselaer County, NY",1168,158714,735.9
2019,New York,"Richmond County, NY",3185,476143,668.9
2019,New York,"Rockland County, NY",1774,325789,544.5
2019,New York,"St. Lawrence County, NY",871,107740,808.4
2019,New York,"Saratoga County, NY",1535,229863,667.8
2019,New York,"Schenectady County, NY",1195,155299,769.5
2019,New York,"Schoharie County, NY",248,30999,800
2019,New York,"Schuyler County, NY",167,17807,937.8
2019,New York,"Seneca County, NY",267,34016,784.9
2019,New York,"Steuben County, NY",835,95379,875.5
2019,New York,"Suffolk County, NY",9878,1476601,669
2019,New York,"Sullivan County, NY",552,75432,731.8
2019,New York,"Tioga County, NY",390,48203,809.1
2019,New York,"Tompkins County, NY",524,102180,512.8
2019,New York,"Ulster County, NY",1424,177573,801.9
2019,New York,"Warren County, NY",585,63944,914.9
2019,New York,"Washington County, NY",552,61204,901.9
2019,New York,"Wayne County, NY",713,89918,792.9
2019,New York,"Westchester County, NY",5854,967506,605.1
2019,New York,"Wyoming County, NY",298,39859,747.6
2019,New York,"Yates County, NY",238,24913,955.3
2019,North Carolina,"Alamance County, NC",1445,169509,852.5
2019,North Carolina,"Alexander County, NC",300,37497,800.1
2019,North Carolina,"Alleghany County, NC",131,11137,1176.3
2019,North Carolina,"Anson County, NC",227,24446,928.6
2019,North Carolina,"Ashe County, NC",291,27203,1069.7
2019,North Carolina,"Avery County, NC",194,17557,1105
2019,North Carolina,"Beaufort County, NC",464,46994,987.4
2019,North Carolina,"Bertie County, NC",211,18947,1113.6
2019,North Carolina,"Bladen County, NC",323,32722,987.1
2019,North Carolina,"Brunswick County, NC",1246,142820,872.4
2019,North Carolina,"Buncombe County, NC",1974,261191,755.8
2019,North Carolina,"Burke County, NC",839,90485,927.2
2019,North Carolina,"Cabarrus County, NC",1241,216453,573.3
2019,North Carolina,"Caldwell County, NC",822,82178,1000.3
2019,North Carolina,"Camden County, NC",75,10867,690.2
2019,North Carolina,"Carteret County, NC",702,69473,1010.5
2019,North Carolina,"Caswell County, NC",231,22604,1021.9
2019,North Carolina,"Catawba County, NC",1274,159551,798.5
2019,North Carolina,"Chatham County, NC",602,74470,808.4
2019,North Carolina,"Cherokee County, NC",329,28612,1149.9
2019,North Carolina,"Chowan County, NC",169,13943,1212.1
2019,North Carolina,"Clay County, NC",124,11231,1104.1
2019,North Carolina,"Cleveland County, NC",1004,97947,1025
2019,North Carolina,"Columbus County, NC",598,55508,1077.3
